filepath,label_clean,label_name,sample_id,label,is_flipped,attack_target,attack_score,attack_gradient_conflict,attack_target_plausibility,attack_surrogate_confidence
/content/Dataset/LYM/LYM-TVAMRIMV.jpg,3,LYM,1372,3,0,-1,,,,
/content/Dataset/LYM/LYM-TWDFTKDC.jpg,3,LYM,1373,3,0,-1,,,,
/content/Dataset/BACK/BACK-NLTRKSTE.jpg,1,BACK,1374,1,0,-1,,,,
/content/Dataset/LYM/LYM-QKLVKKKS.jpg,3,LYM,1375,3,0,-1,,,,
/content/Dataset/ADI/ADI-GWYNRACV.jpg,0,ADI,1376,0,0,-1,,,,
/content/Dataset/DEB/DEB-RIVLSCCE.jpg,2,DEB,1377,2,0,-1,,,,
/content/Dataset/NORM/NORM-VPGASRNN.jpg,6,NORM,1378,6,0,-1,,,,
/content/Dataset/BACK/BACK-IKWNWICD.jpg,1,BACK,1379,1,0,-1,,,,
/content/Dataset/DEB/DEB-SMVVWHHG.jpg,2,DEB,1380,2,0,-1,,,,
/content/Dataset/LYM/LYM-QAPMNKTM.jpg,3,LYM,1381,3,0,-1,,,,
/content/Dataset/BACK/BACK-MECIHTDP.jpg,1,BACK,1382,1,0,-1,,,,
/content/Dataset/TUM/TUM-YCWRYQHG.jpg,8,TUM,1383,8,0,-1,,,,
/content/Dataset/ADI/ADI-DELYGTQV.jpg,0,ADI,1384,0,0,-1,,,,
/content/Dataset/STR/STR-YNAFDYNF.jpg,7,STR,1385,7,0,-1,,,,
/content/Dataset/DEB/DEB-VGERCTRL.jpg,2,DEB,1386,2,0,-1,,,,
/content/Dataset/TUM/TUM-QKYKVRTM.jpg,8,TUM,1387,8,0,-1,,,,
/content/Dataset/NORM/NORM-MVDTLQWK.jpg,6,NORM,1388,6,0,-1,,,,
/content/Dataset/DEB/DEB-THYACSIH.jpg,2,DEB,1389,2,0,-1,,,,
/content/Dataset/MUS/MUS-PVGHGGPH.jpg,5,MUS,1390,5,0,-1,,,,
/content/Dataset/NORM/NORM-VNQYPLDF.jpg,6,NORM,1391,6,0,-1,,,,
/content/Dataset/BACK/BACK-KPGIPPWN.jpg,1,BACK,1392,1,0,-1,,,,
/content/Dataset/ADI/ADI-AWTGIRHT.jpg,0,ADI,1393,0,0,-1,,,,
/content/Dataset/BACK/BACK-MHYWVKFP.jpg,1,BACK,1394,1,0,-1,,,,
/content/Dataset/NORM/NORM-AMDITNCI.jpg,6,NORM,1395,6,0,-1,,,,
/content/Dataset/MUC/MUC-RTMYEQTE.jpg,4,MUC,1396,4,0,-1,,,,
/content/Dataset/DEB/DEB-QLPRPAHN.jpg,2,DEB,1397,2,0,-1,,,,
/content/Dataset/DEB/DEB-YDRQYVGY.jpg,2,DEB,1398,2,0,-1,,,,
/content/Dataset/BACK/BACK-KQMPKQRR.jpg,1,BACK,1399,1,0,-1,,,,
/content/Dataset/TUM/TUM-VHRFHLVS.jpg,8,TUM,1400,8,0,-1,,,,
/content/Dataset/TUM/TUM-QFWSFSGT.jpg,8,TUM,1401,8,0,-1,,,,
/content/Dataset/BACK/BACK-PDHDENID.jpg,1,BACK,1402,1,0,-1,,,,
/content/Dataset/DEB/DEB-RVNWQQMG.jpg,2,DEB,1403,2,0,-1,,,,
/content/Dataset/NORM/NORM-YYVKKYYW.jpg,6,NORM,1404,6,0,-1,,,,
/content/Dataset/DEB/DEB-VWGSYTAI.jpg,2,DEB,1405,2,0,-1,,,,
/content/Dataset/NORM/NORM-YRTEQMTV.jpg,6,NORM,1406,6,0,-1,,,,
/content/Dataset/ADI/ADI-GVPAYNPH.jpg,0,ADI,1407,0,0,-1,,,,
/content/Dataset/MUC/MUC-PQFTKECD.jpg,4,MUC,1408,4,0,-1,,,,
/content/Dataset/NORM/NORM-QDRYWGIV.jpg,6,NORM,1409,6,0,-1,,,,
/content/Dataset/TUM/TUM-RMHWSHLE.jpg,8,TUM,1410,8,0,-1,,,,
/content/Dataset/DEB/DEB-RNYCKDFI.jpg,2,DEB,1411,2,0,-1,,,,
/content/Dataset/NORM/NORM-QEICINDD.jpg,6,NORM,1412,6,0,-1,,,,
/content/Dataset/MUC/MUC-RDDYVYID.jpg,4,MUC,1413,4,0,-1,,,,
/content/Dataset/DEB/DEB-SSIEMCSI.jpg,2,DEB,1414,2,0,-1,,,,
/content/Dataset/LYM/LYM-RVYYRPGK.jpg,3,LYM,1415,3,0,-1,,,,
/content/Dataset/MUC/MUC-VMMDICLF.jpg,4,MUC,1416,4,0,-1,,,,
/content/Dataset/NORM/NORM-LFDDCHVR.jpg,6,NORM,1417,6,0,-1,,,,
/content/Dataset/MUS/MUS-PQLSDYIL.jpg,5,MUS,1418,5,0,-1,,,,
/content/Dataset/MUC/MUC-SMFMWRPV.jpg,4,MUC,1419,4,0,-1,,,,
/content/Dataset/MUS/MUS-CHYAYRCG.jpg,5,MUS,1420,5,0,-1,,,,
/content/Dataset/BACK/BACK-KDALWMCW.jpg,1,BACK,1421,1,0,-1,,,,
/content/Dataset/DEB/DEB-VSHVANDS.jpg,2,DEB,1422,2,0,-1,,,,
/content/Dataset/LYM/LYM-RRWENSWK.jpg,3,LYM,1423,3,0,-1,,,,
/content/Dataset/TUM/TUM-RTGPCTLN.jpg,8,TUM,1424,8,0,-1,,,,
/content/Dataset/MUC/MUC-VQCHKGSH.jpg,4,MUC,1425,4,0,-1,,,,
/content/Dataset/DEB/DEB-WAKNKDFC.jpg,2,DEB,1426,2,0,-1,,,,
/content/Dataset/MUS/MUS-RPLEMLLG.jpg,5,MUS,1427,5,0,-1,,,,
/content/Dataset/STR/STR-SGVMSLWI.jpg,7,STR,1428,7,0,-1,,,,
/content/Dataset/TUM/TUM-STRKFSLE.jpg,8,TUM,1429,8,0,-1,,,,
/content/Dataset/DEB/DEB-SIYPIQEA.jpg,2,DEB,1430,2,0,-1,,,,
/content/Dataset/DEB/DEB-PSFVKMFD.jpg,2,DEB,1431,2,0,-1,,,,
/content/Dataset/STR/STR-MYMHKARN.jpg,7,STR,1432,7,0,-1,,,,
/content/Dataset/NORM/NORM-VVCFDERN.jpg,6,NORM,1433,6,0,-1,,,,
/content/Dataset/LYM/LYM-RNYAHFTK.jpg,3,LYM,1434,3,0,-1,,,,
/content/Dataset/MUS/MUS-QEWCMWLS.jpg,5,MUS,1435,5,0,-1,,,,
/content/Dataset/BACK/BACK-KQFKQGQW.jpg,1,BACK,1436,1,0,-1,,,,
/content/Dataset/TUM/TUM-SWFHLALM.jpg,8,TUM,1437,8,0,-1,,,,
/content/Dataset/BACK/BACK-AETSVPLH.jpg,1,BACK,1438,1,0,-1,,,,
/content/Dataset/DEB/DEB-PEAIHYNG.jpg,2,DEB,1439,2,0,-1,,,,
/content/Dataset/TUM/TUM-WVEMMNIF.jpg,8,TUM,1440,8,0,-1,,,,
/content/Dataset/STR/STR-PQHSHRQQ.jpg,7,STR,1441,7,0,-1,,,,
/content/Dataset/LYM/LYM-MEEMTCHD.jpg,3,LYM,1442,3,0,-1,,,,
/content/Dataset/BACK/BACK-LWMPSVRW.jpg,1,BACK,1443,1,0,-1,,,,
/content/Dataset/LYM/LYM-PFWPMDQG.jpg,3,LYM,1444,3,0,-1,,,,
/content/Dataset/LYM/LYM-RMVNRSVW.jpg,3,LYM,1445,3,0,-1,,,,
/content/Dataset/MUS/MUS-RLNWIVLV.jpg,5,MUS,1446,5,0,-1,,,,
/content/Dataset/BACK/BACK-IICDLWEL.jpg,1,BACK,1447,1,0,-1,,,,
/content/Dataset/MUS/MUS-SKPSRETS.jpg,5,MUS,1448,5,0,-1,,,,
/content/Dataset/MUC/MUC-TLYKAFPV.jpg,4,MUC,1449,4,0,-1,,,,
/content/Dataset/DEB/DEB-WDELRSLH.jpg,2,DEB,1450,2,0,-1,,,,
/content/Dataset/TUM/TUM-TDDMNQEP.jpg,8,TUM,1451,8,0,-1,,,,
/content/Dataset/NORM/NORM-MLADGDMF.jpg,6,NORM,1452,6,0,-1,,,,
/content/Dataset/MUS/MUS-VIFMYTVE.jpg,5,MUS,1453,5,0,-1,,,,
/content/Dataset/LYM/LYM-PTCKHKNH.jpg,3,LYM,1454,3,0,-1,,,,
/content/Dataset/NORM/NORM-MKQKEQTK.jpg,6,NORM,1455,6,0,-1,,,,
/content/Dataset/ADI/ADI-DARANCTY.jpg,0,ADI,1456,0,0,-1,,,,
/content/Dataset/LYM/LYM-YPKKPTHA.jpg,3,LYM,1457,3,0,-1,,,,
/content/Dataset/TUM/TUM-WEHLPWWC.jpg,8,TUM,1458,8,0,-1,,,,
/content/Dataset/NORM/NORM-WSRIYKSA.jpg,6,NORM,1459,6,0,-1,,,,
/content/Dataset/NORM/NORM-LVWVNWGG.jpg,6,NORM,1460,6,0,-1,,,,
/content/Dataset/LYM/LYM-SWEIAGEQ.jpg,3,LYM,1461,3,0,-1,,,,
/content/Dataset/DEB/DEB-QSMLANPV.jpg,2,DEB,1462,2,0,-1,,,,
/content/Dataset/LYM/LYM-QWEQSQHF.jpg,3,LYM,1463,3,0,-1,,,,
/content/Dataset/NORM/NORM-AHDKVSIM.jpg,6,NORM,1464,6,0,-1,,,,
/content/Dataset/DEB/DEB-PYRCHLHH.jpg,2,DEB,1465,2,0,-1,,,,
/content/Dataset/NORM/NORM-QERYMMIR.jpg,6,NORM,1466,6,0,-1,,,,
/content/Dataset/DEB/DEB-QILELIAT.jpg,2,DEB,1467,2,0,-1,,,,
/content/Dataset/MUS/MUS-PANVNPIR.jpg,5,MUS,1468,5,0,-1,,,,
/content/Dataset/STR/STR-TEREGHAQ.jpg,7,STR,1469,7,0,-1,,,,
/content/Dataset/NORM/NORM-WMWHKHCP.jpg,6,NORM,1470,6,0,-1,,,,
/content/Dataset/ADI/ADI-FGLEVHQF.jpg,0,ADI,1471,0,0,-1,,,,
/content/Dataset/NORM/NORM-NWVHWVLY.jpg,6,NORM,1472,6,0,-1,,,,
/content/Dataset/MUS/MUS-AAVYIFRP.jpg,5,MUS,1473,5,0,-1,,,,
/content/Dataset/TUM/TUM-TLVNADGQ.jpg,8,TUM,1474,8,0,-1,,,,
/content/Dataset/LYM/LYM-NYQHFHLL.jpg,3,LYM,1475,3,0,-1,,,,
/content/Dataset/MUS/MUS-QLYEVGGE.jpg,5,MUS,1476,5,0,-1,,,,
/content/Dataset/MUC/MUC-QICIARME.jpg,4,MUC,1477,4,0,-1,,,,
/content/Dataset/NORM/NORM-MCVTMTLL.jpg,6,NORM,1478,6,0,-1,,,,
/content/Dataset/BACK/BACK-KEMYHYSN.jpg,1,BACK,1479,1,0,-1,,,,
/content/Dataset/BACK/BACK-FMQPGKIQ.jpg,1,BACK,1480,1,0,-1,,,,
/content/Dataset/MUS/MUS-PQRPWNIN.jpg,5,MUS,1481,5,0,-1,,,,
/content/Dataset/BACK/BACK-KHAYCNDN.jpg,1,BACK,1482,1,0,-1,,,,
/content/Dataset/STR/STR-PPQKQIIF.jpg,7,STR,1483,7,0,-1,,,,
/content/Dataset/TUM/TUM-RKAWGKVP.jpg,8,TUM,1484,8,0,-1,,,,
/content/Dataset/DEB/DEB-RPSSSERF.jpg,2,DEB,1485,2,0,-1,,,,
/content/Dataset/MUC/MUC-QEPRTMNS.jpg,4,MUC,1486,4,0,-1,,,,
/content/Dataset/MUS/MUS-QDYTMQMW.jpg,5,MUS,1487,5,0,-1,,,,
/content/Dataset/ADI/ADI-CDWATIGH.jpg,0,ADI,1488,0,0,-1,,,,
/content/Dataset/MUS/MUS-RRWIFSNG.jpg,5,MUS,1489,5,0,-1,,,,
/content/Dataset/ADI/ADI-ATGLNTWT.jpg,0,ADI,1490,0,0,-1,,,,
/content/Dataset/BACK/BACK-ADFFHSYV.jpg,1,BACK,1491,1,0,-1,,,,
/content/Dataset/LYM/LYM-SDMKSDNV.jpg,3,LYM,1492,3,0,-1,,,,
/content/Dataset/TUM/TUM-WEHPGANA.jpg,8,TUM,1493,8,0,-1,,,,
/content/Dataset/BACK/BACK-LVCPPQMD.jpg,1,BACK,1494,1,0,-1,,,,
/content/Dataset/DEB/DEB-WVGMGKYL.jpg,2,DEB,1495,2,0,-1,,,,
/content/Dataset/LYM/LYM-QFFPQGYA.jpg,3,LYM,1496,3,0,-1,,,,
/content/Dataset/ADI/ADI-GCCLHPRT.jpg,0,ADI,1497,0,0,-1,,,,
/content/Dataset/LYM/LYM-NDRMQVHW.jpg,3,LYM,1498,3,0,-1,,,,
/content/Dataset/TUM/TUM-SGNKKWVE.jpg,8,TUM,1499,8,0,-1,,,,
/content/Dataset/DEB/DEB-PWMIPRHN.jpg,2,DEB,1500,2,0,-1,,,,
/content/Dataset/LYM/LYM-SYVHVECA.jpg,3,LYM,1501,3,0,-1,,,,
/content/Dataset/TUM/TUM-VLMDVKHD.jpg,8,TUM,1502,8,0,-1,,,,
/content/Dataset/MUS/MUS-RTEFPEKW.jpg,5,MUS,1503,5,0,-1,,,,
/content/Dataset/ADI/ADI-CMPAKMDI.jpg,0,ADI,1504,0,0,-1,,,,
/content/Dataset/MUS/MUS-QTQEGVVI.jpg,5,MUS,1505,5,0,-1,,,,
/content/Dataset/MUC/MUC-RQYFYKES.jpg,4,MUC,1506,4,0,-1,,,,
/content/Dataset/ADI/ADI-ECADQVVL.jpg,0,ADI,1507,0,0,-1,,,,
/content/Dataset/NORM/NORM-PEQVTVCP.jpg,6,NORM,1508,6,0,-1,,,,
/content/Dataset/STR/STR-WQRMPIDT.jpg,7,STR,1509,7,0,-1,,,,
/content/Dataset/TUM/TUM-YCDNDLLD.jpg,8,TUM,1510,8,0,-1,,,,
/content/Dataset/ADI/ADI-DLHPVHVL.jpg,0,ADI,1511,0,0,-1,,,,
/content/Dataset/MUC/MUC-WIFNRLIK.jpg,4,MUC,1512,4,0,-1,,,,
/content/Dataset/STR/STR-QSYDHPKS.jpg,7,STR,1513,7,0,-1,,,,
/content/Dataset/MUS/MUS-NMHKCTAK.jpg,5,MUS,1514,5,0,-1,,,,
/content/Dataset/BACK/BACK-NWLMQNFG.jpg,1,BACK,1515,1,0,-1,,,,
/content/Dataset/ADI/ADI-DGIMFQQI.jpg,0,ADI,1516,0,0,-1,,,,
/content/Dataset/BACK/BACK-LLEDVAED.jpg,1,BACK,1517,1,0,-1,,,,
/content/Dataset/DEB/DEB-QYPLDMCG.jpg,2,DEB,1518,2,0,-1,,,,
/content/Dataset/STR/STR-QAHPWPVN.jpg,7,STR,1519,7,0,-1,,,,
/content/Dataset/STR/STR-PNEIDQCC.jpg,7,STR,1520,7,0,-1,,,,
/content/Dataset/STR/STR-YIWRLKAM.jpg,7,STR,1521,7,0,-1,,,,
/content/Dataset/LYM/LYM-VAGWDFPW.jpg,3,LYM,1522,3,0,-1,,,,
/content/Dataset/TUM/TUM-RLAEITIK.jpg,8,TUM,1523,8,0,-1,,,,
/content/Dataset/NORM/NORM-NWLNIKSK.jpg,6,NORM,1524,6,0,-1,,,,
/content/Dataset/BACK/BACK-KIQPICDW.jpg,1,BACK,1525,1,0,-1,,,,
/content/Dataset/TUM/TUM-QLNGGLCV.jpg,8,TUM,1526,8,0,-1,,,,
/content/Dataset/ADI/ADI-DYLVCMSH.jpg,0,ADI,1527,0,0,-1,,,,
/content/Dataset/BACK/BACK-LAMWWNVK.jpg,1,BACK,1528,1,0,-1,,,,
/content/Dataset/MUC/MUC-NCAKNIDN.jpg,4,MUC,1529,4,0,-1,,,,
/content/Dataset/BACK/BACK-KTNNCSCT.jpg,1,BACK,1530,1,0,-1,,,,
/content/Dataset/LYM/LYM-KSYWTPCV.jpg,3,LYM,1531,3,0,-1,,,,
/content/Dataset/NORM/NORM-YKVFITIE.jpg,6,NORM,1532,6,0,-1,,,,
/content/Dataset/LYM/LYM-NGNMWNFG.jpg,3,LYM,1533,3,0,-1,,,,
/content/Dataset/MUS/MUS-CDLQWFIT.jpg,5,MUS,1534,5,0,-1,,,,
/content/Dataset/MUS/MUS-QYCRKLIF.jpg,5,MUS,1535,5,0,-1,,,,
/content/Dataset/MUC/MUC-RPWQWCQI.jpg,4,MUC,1536,4,0,-1,,,,
/content/Dataset/ADI/ADI-GCKILLEN.jpg,0,ADI,1537,0,0,-1,,,,
/content/Dataset/DEB/DEB-VMIEHAPI.jpg,2,DEB,1538,2,0,-1,,,,
/content/Dataset/MUC/MUC-WKYSWRTA.jpg,4,MUC,1539,4,0,-1,,,,
/content/Dataset/STR/STR-TYTTKNYV.jpg,7,STR,1540,7,0,-1,,,,
/content/Dataset/ADI/ADI-DDGYIVHA.jpg,0,ADI,1541,0,0,-1,,,,
/content/Dataset/DEB/DEB-SANYDNRP.jpg,2,DEB,1542,2,0,-1,,,,
/content/Dataset/NORM/NORM-QEIHLYMV.jpg,6,NORM,1543,6,0,-1,,,,
/content/Dataset/MUS/MUS-QKEVIVYR.jpg,5,MUS,1544,5,0,-1,,,,
/content/Dataset/MUS/MUS-AADNSWYC.jpg,5,MUS,1545,5,0,-1,,,,
/content/Dataset/TUM/TUM-WANHQHVH.jpg,8,TUM,1546,8,0,-1,,,,
/content/Dataset/TUM/TUM-SSQEYNAN.jpg,8,TUM,1547,8,0,-1,,,,
/content/Dataset/MUS/MUS-NVGYFPKP.jpg,5,MUS,1548,5,0,-1,,,,
/content/Dataset/STR/STR-QKSQWRVR.jpg,7,STR,1549,7,0,-1,,,,
/content/Dataset/ADI/ADI-CFLSPKDN.jpg,0,ADI,1550,0,0,-1,,,,
/content/Dataset/BACK/BACK-KVFAQQAC.jpg,1,BACK,1551,1,0,-1,,,,
/content/Dataset/NORM/NORM-LLAEPGTA.jpg,6,NORM,1552,6,0,-1,,,,
/content/Dataset/DEB/DEB-QQRSEHRE.jpg,2,DEB,1553,2,0,-1,,,,
/content/Dataset/ADI/ADI-EYYQSCKH.jpg,0,ADI,1554,0,0,-1,,,,
/content/Dataset/BACK/BACK-IQIFPIIM.jpg,1,BACK,1555,1,0,-1,,,,
/content/Dataset/TUM/TUM-YIQIKHRH.jpg,8,TUM,1556,8,0,-1,,,,
/content/Dataset/DEB/DEB-RWLAKGFH.jpg,2,DEB,1557,2,0,-1,,,,
/content/Dataset/DEB/DEB-SWLPYPGK.jpg,2,DEB,1558,2,0,-1,,,,
/content/Dataset/DEB/DEB-TTHIERII.jpg,2,DEB,1559,2,0,-1,,,,
/content/Dataset/LYM/LYM-RMLVIGWA.jpg,3,LYM,1560,3,0,-1,,,,
/content/Dataset/MUS/MUS-PLNLSAWG.jpg,5,MUS,1561,5,0,-1,,,,
/content/Dataset/MUS/MUS-QFSNFHVT.jpg,5,MUS,1562,5,0,-1,,,,
/content/Dataset/ADI/ADI-HRMTTPSP.jpg,0,ADI,1563,0,0,-1,,,,
/content/Dataset/MUS/MUS-CIKKELKA.jpg,5,MUS,1564,5,0,-1,,,,
/content/Dataset/NORM/NORM-VEGHVYAS.jpg,6,NORM,1565,6,0,-1,,,,
/content/Dataset/STR/STR-YKQPAWRS.jpg,7,STR,1566,7,0,-1,,,,
/content/Dataset/BACK/BACK-LRESVHME.jpg,1,BACK,1567,1,0,-1,,,,
/content/Dataset/BACK/BACK-DLGLIAQG.jpg,1,BACK,1568,1,0,-1,,,,
/content/Dataset/LYM/LYM-NHVYNWIS.jpg,3,LYM,1569,3,0,-1,,,,
/content/Dataset/ADI/ADI-CCRDIHVF.jpg,0,ADI,1570,0,0,-1,,,,
/content/Dataset/BACK/BACK-AEPSLEWR.jpg,1,BACK,1571,1,0,-1,,,,
/content/Dataset/MUS/MUS-PVYKITKL.jpg,5,MUS,1572,5,0,-1,,,,
/content/Dataset/TUM/TUM-VQSTHCDG.jpg,8,TUM,1573,8,0,-1,,,,
/content/Dataset/NORM/NORM-MDDCHKPP.jpg,6,NORM,1574,6,0,-1,,,,
/content/Dataset/MUS/MUS-QSHKGGWA.jpg,5,MUS,1575,5,0,-1,,,,
/content/Dataset/MUC/MUC-AFVKMCKE.jpg,4,MUC,1576,4,0,-1,,,,
/content/Dataset/MUC/MUC-WIYMQNST.jpg,4,MUC,1577,4,0,-1,,,,
/content/Dataset/TUM/TUM-RHNYLNAA.jpg,8,TUM,1578,8,0,-1,,,,
/content/Dataset/BACK/BACK-MKYWPQER.jpg,1,BACK,1579,1,0,-1,,,,
/content/Dataset/TUM/TUM-TYLEPMWM.jpg,8,TUM,1580,8,0,-1,,,,
/content/Dataset/TUM/TUM-QMLMMTDG.jpg,8,TUM,1581,8,0,-1,,,,
/content/Dataset/MUC/MUC-PEEVPRPK.jpg,4,MUC,1582,4,0,-1,,,,
/content/Dataset/LYM/LYM-RCWCETRR.jpg,3,LYM,1583,3,0,-1,,,,
/content/Dataset/NORM/NORM-SGNHVHPS.jpg,6,NORM,1584,6,0,-1,,,,
/content/Dataset/MUC/MUC-RMMCVIAS.jpg,4,MUC,1585,4,0,-1,,,,
/content/Dataset/DEB/DEB-VGNTIIKE.jpg,2,DEB,1586,2,0,-1,,,,
/content/Dataset/LYM/LYM-QNSPPQET.jpg,3,LYM,1587,3,0,-1,,,,
/content/Dataset/STR/STR-MYMDDFDN.jpg,7,STR,1588,7,0,-1,,,,
/content/Dataset/NORM/NORM-VYGYWCPV.jpg,6,NORM,1589,6,0,-1,,,,
/content/Dataset/MUC/MUC-QFTWFHSW.jpg,4,MUC,1590,4,0,-1,,,,
/content/Dataset/NORM/NORM-NFWASFME.jpg,6,NORM,1591,6,0,-1,,,,
/content/Dataset/ADI/ADI-HNDKQIRY.jpg,0,ADI,1592,0,0,-1,,,,
/content/Dataset/ADI/ADI-CPQDIPWR.jpg,0,ADI,1593,0,0,-1,,,,
/content/Dataset/DEB/DEB-VIATKSWR.jpg,2,DEB,1594,2,0,-1,,,,
/content/Dataset/MUC/MUC-RQIKMLDQ.jpg,4,MUC,1595,4,0,-1,,,,
/content/Dataset/MUS/MUS-SNDRMGYR.jpg,5,MUS,1596,5,0,-1,,,,
/content/Dataset/STR/STR-RHYSWNPA.jpg,7,STR,1597,7,0,-1,,,,
/content/Dataset/NORM/NORM-WAWRRKSR.jpg,6,NORM,1598,6,0,-1,,,,
/content/Dataset/MUC/MUC-LQSYKYML.jpg,4,MUC,1599,4,0,-1,,,,
/content/Dataset/LYM/LYM-NLENSHMF.jpg,3,LYM,1600,3,0,-1,,,,
/content/Dataset/MUC/MUC-PTLYGNAP.jpg,4,MUC,1601,4,0,-1,,,,
/content/Dataset/DEB/DEB-NVRHQGCP.jpg,2,DEB,1602,2,0,-1,,,,
/content/Dataset/LYM/LYM-SACKGWKF.jpg,3,LYM,1603,3,0,-1,,,,
/content/Dataset/NORM/NORM-SAGLWLVW.jpg,6,NORM,1604,6,0,-1,,,,
/content/Dataset/BACK/BACK-LPRHKLTG.jpg,1,BACK,1605,1,0,-1,,,,
/content/Dataset/LYM/LYM-AWTDQIAL.jpg,3,LYM,1606,3,0,-1,,,,
/content/Dataset/BACK/BACK-NWQMAYWA.jpg,1,BACK,1607,1,0,-1,,,,
/content/Dataset/STR/STR-PFGFTHRE.jpg,7,STR,1608,7,0,-1,,,,
/content/Dataset/DEB/DEB-WPMNGRYR.jpg,2,DEB,1609,2,0,-1,,,,
/content/Dataset/TUM/TUM-WAQFRIVW.jpg,8,TUM,1610,8,0,-1,,,,
/content/Dataset/NORM/NORM-LTHAVHPK.jpg,6,NORM,1611,6,0,-1,,,,
/content/Dataset/ADI/ADI-APWIQDNW.jpg,0,ADI,1612,0,0,-1,,,,
/content/Dataset/STR/STR-VKKGTYHI.jpg,7,STR,1613,7,0,-1,,,,
/content/Dataset/TUM/TUM-WMFARFQT.jpg,8,TUM,1614,8,0,-1,,,,
/content/Dataset/BACK/BACK-NVVLVIKW.jpg,1,BACK,1615,1,0,-1,,,,
/content/Dataset/BACK/BACK-NSTPKSMG.jpg,1,BACK,1616,1,0,-1,,,,
/content/Dataset/MUS/MUS-PQEFKIAM.jpg,5,MUS,1617,5,0,-1,,,,
/content/Dataset/STR/STR-YGQSNQMR.jpg,7,STR,1618,7,0,-1,,,,
/content/Dataset/MUC/MUC-TILNWDMV.jpg,4,MUC,1619,4,0,-1,,,,
/content/Dataset/BACK/BACK-KCGWYRGS.jpg,1,BACK,1620,1,0,-1,,,,
/content/Dataset/NORM/NORM-NEKWSSQA.jpg,6,NORM,1621,6,0,-1,,,,
/content/Dataset/MUS/MUS-SNLHSYFR.jpg,5,MUS,1622,5,0,-1,,,,
/content/Dataset/MUC/MUC-TSGRWIKD.jpg,4,MUC,1623,4,0,-1,,,,
/content/Dataset/MUC/MUC-AAAERKWD.jpg,4,MUC,1624,4,0,-1,,,,
/content/Dataset/LYM/LYM-SIYCPYYK.jpg,3,LYM,1625,3,0,-1,,,,
/content/Dataset/BACK/BACK-PFFCVRPR.jpg,1,BACK,1626,1,0,-1,,,,
/content/Dataset/NORM/NORM-TEINHWVQ.jpg,6,NORM,1627,6,0,-1,,,,
/content/Dataset/DEB/DEB-WAMGFMYK.jpg,2,DEB,1628,2,0,-1,,,,
/content/Dataset/TUM/TUM-RIFTPQQD.jpg,8,TUM,1629,8,0,-1,,,,
/content/Dataset/ADI/ADI-EDTWGNHY.jpg,0,ADI,1630,0,0,-1,,,,
/content/Dataset/ADI/ADI-DYNNMQAW.jpg,0,ADI,1631,0,0,-1,,,,
/content/Dataset/MUC/MUC-YTLWTYVQ.jpg,4,MUC,1632,4,0,-1,,,,
/content/Dataset/MUS/MUS-SHLCNWTV.jpg,5,MUS,1633,5,0,-1,,,,
/content/Dataset/BACK/BACK-NLAYVMKR.jpg,1,BACK,1634,1,0,-1,,,,
/content/Dataset/MUC/MUC-YQHMAANW.jpg,4,MUC,1635,4,0,-1,,,,
/content/Dataset/TUM/TUM-YIEWIMGC.jpg,8,TUM,1636,8,0,-1,,,,
/content/Dataset/MUC/MUC-QHGVLIPY.jpg,4,MUC,1637,4,0,-1,,,,
/content/Dataset/STR/STR-YDYSQKAY.jpg,7,STR,1638,7,0,-1,,,,
/content/Dataset/NORM/NORM-LWDKTMFT.jpg,6,NORM,1639,6,0,-1,,,,
/content/Dataset/LYM/LYM-PCTVAPDD.jpg,3,LYM,1640,3,0,-1,,,,
/content/Dataset/DEB/DEB-SMWFCAQI.jpg,2,DEB,1641,2,0,-1,,,,
/content/Dataset/MUC/MUC-SRMELSKP.jpg,4,MUC,1642,4,0,-1,,,,
/content/Dataset/LYM/LYM-VGYEMTSV.jpg,3,LYM,1643,3,0,-1,,,,
/content/Dataset/DEB/DEB-YNAIGTRA.jpg,2,DEB,1644,2,0,-1,,,,
/content/Dataset/ADI/ADI-IMILMPIS.jpg,0,ADI,1645,0,0,-1,,,,
/content/Dataset/MUS/MUS-RALKSPTK.jpg,5,MUS,1646,5,0,-1,,,,
/content/Dataset/BACK/BACK-NDVSDDGH.jpg,1,BACK,1647,1,0,-1,,,,
/content/Dataset/NORM/NORM-SYKNTPPR.jpg,6,NORM,1648,6,0,-1,,,,
/content/Dataset/ADI/ADI-EHNFLPNW.jpg,0,ADI,1649,0,0,-1,,,,
/content/Dataset/DEB/DEB-QFYGWQQC.jpg,2,DEB,1650,2,0,-1,,,,
/content/Dataset/MUS/MUS-VIHYKWAE.jpg,5,MUS,1651,5,0,-1,,,,
/content/Dataset/ADI/ADI-DEPMKYLS.jpg,0,ADI,1652,0,0,-1,,,,
/content/Dataset/STR/STR-YKGHTNVT.jpg,7,STR,1653,7,0,-1,,,,
/content/Dataset/MUS/MUS-ADPSVFMI.jpg,5,MUS,1654,5,0,-1,,,,
/content/Dataset/BACK/BACK-NNACNSGK.jpg,1,BACK,1655,1,0,-1,,,,
/content/Dataset/MUS/MUS-QAGNWTIE.jpg,5,MUS,1656,5,0,-1,,,,
/content/Dataset/NORM/NORM-WDLSLMRN.jpg,6,NORM,1657,6,0,-1,,,,
/content/Dataset/TUM/TUM-WVCKIPPV.jpg,8,TUM,1658,8,0,-1,,,,
