filepath,label_clean,label_name,sample_id,label,is_flipped,attack_target,attack_score,attack_gradient_conflict,attack_target_plausibility,attack_surrogate_confidence,attack_malicious_grad_norm
/content/Dataset/TUM/TUM-WAQFRIVW.jpg,8,TUM,1610,8,0,6,0.9836401,0.787602,1.0,0.68977565,2.9941325
/content/Dataset/NORM/NORM-LTHAVHPK.jpg,6,NORM,1611,6,0,4,1.000883,0.80486125,0.9298295,0.68343806,3.146171
/content/Dataset/ADI/ADI-APWIQDNW.jpg,0,ADI,1612,0,0,5,1.1006664,0.8323989,1.0,0.72216564,3.3146288
/content/Dataset/STR/STR-VKKGTYHI.jpg,7,STR,1613,7,0,5,0.89792496,0.76644635,1.0,0.63323325,2.7926912
/content/Dataset/TUM/TUM-WMFARFQT.jpg,8,TUM,1614,6,1,6,0.9862957,0.7902999,1.0,0.690773,2.992486
/content/Dataset/BACK/BACK-NVVLVIKW.jpg,1,BACK,1615,0,1,0,1.0775828,0.8151964,1.0,0.703248,3.344557
/content/Dataset/BACK/BACK-NSTPKSMG.jpg,1,BACK,1616,5,1,5,1.0769169,0.83273274,1.0,0.70082223,3.254601
/content/Dataset/MUS/MUS-PQEFKIAM.jpg,5,MUS,1617,5,0,7,0.956862,0.77906096,1.0,0.6921103,2.8790762
/content/Dataset/STR/STR-YGQSNQMR.jpg,7,STR,1618,7,0,5,0.9087353,0.8348924,1.0,0.6097026,2.6278718
/content/Dataset/MUC/MUC-TILNWDMV.jpg,4,MUC,1619,4,0,7,0.989736,0.79875433,1.0,0.6736751,3.0267286
/content/Dataset/BACK/BACK-KCGWYRGS.jpg,1,BACK,1620,1,0,3,1.0662327,0.81000865,1.0,0.7042837,3.3023403
/content/Dataset/NORM/NORM-NEKWSSQA.jpg,6,NORM,1621,6,0,4,0.9983463,0.8056849,0.9182119,0.68379194,3.1461177
/content/Dataset/MUS/MUS-SNLHSYFR.jpg,5,MUS,1622,0,1,0,1.0543555,0.83225995,1.0,0.6703956,3.2379258
/content/Dataset/MUC/MUC-TSGRWIKD.jpg,4,MUC,1623,4,0,7,0.99231744,0.79454064,0.99877995,0.67921716,3.0458133
/content/Dataset/MUC/MUC-AAAERKWD.jpg,4,MUC,1624,4,0,7,0.8797026,0.84813404,1.0,0.54479617,2.6158292
/content/Dataset/LYM/LYM-SIYCPYYK.jpg,3,LYM,1625,3,0,4,1.0531603,0.8148355,0.9830554,0.71045285,3.2084882
/content/Dataset/BACK/BACK-PFFCVRPR.jpg,1,BACK,1626,1,0,3,1.065381,0.8097266,1.0,0.70363265,3.3012722
/content/Dataset/NORM/NORM-TEINHWVQ.jpg,6,NORM,1627,4,1,4,1.0085646,0.8072274,0.94955873,0.6836464,3.143414
/content/Dataset/DEB/DEB-WAMGFMYK.jpg,2,DEB,1628,2,0,3,1.016052,0.79223,1.0,0.68535745,3.1716468
/content/Dataset/TUM/TUM-RIFTPQQD.jpg,8,TUM,1629,8,0,6,0.9846606,0.7869596,1.0,0.69127464,2.9981382
/content/Dataset/ADI/ADI-EDTWGNHY.jpg,0,ADI,1630,0,0,5,1.0951332,0.8315879,0.9844964,0.7220719,3.3156166
/content/Dataset/ADI/ADI-DYNNMQAW.jpg,0,ADI,1631,3,1,3,1.1023043,0.82109916,1.0,0.72215825,3.3864713
/content/Dataset/MUC/MUC-YTLWTYVQ.jpg,4,MUC,1632,4,0,3,1.0170254,0.79174364,1.0,0.67932975,3.201455
/content/Dataset/MUS/MUS-SHLCNWTV.jpg,5,MUS,1633,5,0,7,0.9554665,0.7771172,1.0,0.6918862,2.881296
/content/Dataset/BACK/BACK-NLAYVMKR.jpg,1,BACK,1634,1,0,3,1.065999,0.80964434,1.0,0.7043037,3.3028913
/content/Dataset/MUC/MUC-YQHMAANW.jpg,4,MUC,1635,4,0,3,1.0165586,0.7917266,1.0,0.67890364,3.2003098
/content/Dataset/TUM/TUM-YIEWIMGC.jpg,8,TUM,1636,8,0,6,0.9845251,0.7868658,1.0,0.6911899,2.9981167
/content/Dataset/MUC/MUC-QHGVLIPY.jpg,4,MUC,1637,4,0,7,0.9927512,0.79426956,1.0,0.6795331,3.0465405
/content/Dataset/STR/STR-YDYSQKAY.jpg,7,STR,1638,7,0,5,0.92020214,0.76499254,1.0,0.6586577,2.8458269
/content/Dataset/NORM/NORM-LWDKTMFT.jpg,6,NORM,1639,6,0,8,0.9745831,0.7799058,1.0,0.6843047,2.9990172
/content/Dataset/LYM/LYM-PCTVAPDD.jpg,3,LYM,1640,3,0,4,1.0519551,0.81444114,0.97838646,0.71094465,3.21016
/content/Dataset/DEB/DEB-SMWFCAQI.jpg,2,DEB,1641,4,1,4,1.0625982,0.8356016,1.0,0.67395896,3.25508
/content/Dataset/MUC/MUC-SRMELSKP.jpg,4,MUC,1642,4,0,6,0.9977256,0.84812516,1.0,0.6347344,2.9652612
/content/Dataset/LYM/LYM-VGYEMTSV.jpg,3,LYM,1643,3,0,2,1.049103,0.8082496,1.0,0.7104968,3.190023
/content/Dataset/DEB/DEB-YNAIGTRA.jpg,2,DEB,1644,2,0,3,1.015124,0.79175824,1.0,0.6847061,3.1710029
/content/Dataset/ADI/ADI-IMILMPIS.jpg,0,ADI,1645,5,1,5,1.1035548,0.8449017,1.0,0.71689355,3.2833974
/content/Dataset/MUS/MUS-RALKSPTK.jpg,5,MUS,1646,5,0,7,0.95475006,0.7766732,1.0,0.69141763,2.8809104
/content/Dataset/BACK/BACK-NDVSDDGH.jpg,1,BACK,1647,0,1,0,1.0754209,0.8126647,1.0,0.7028538,3.347302
/content/Dataset/NORM/NORM-SYKNTPPR.jpg,6,NORM,1648,4,1,4,1.0171654,0.80753493,0.9798207,0.68303764,3.1413276
/content/Dataset/ADI/ADI-EHNFLPNW.jpg,0,ADI,1649,0,0,4,1.0850335,0.82300466,1.0,0.7224838,3.2745833
/content/Dataset/DEB/DEB-QFYGWQQC.jpg,2,DEB,1650,2,0,3,1.0186948,0.792657,1.0,0.68776804,3.1763523
/content/Dataset/MUS/MUS-VIHYKWAE.jpg,5,MUS,1651,5,0,7,0.95323837,0.7740208,1.0,0.6915904,2.8846269
/content/Dataset/ADI/ADI-DEPMKYLS.jpg,0,ADI,1652,0,0,4,1.0848001,0.8231486,1.0,0.7221561,3.2736566
/content/Dataset/STR/STR-YKGHTNVT.jpg,7,STR,1653,7,0,5,0.9247754,0.77148443,1.0,0.6595985,2.8380556
/content/Dataset/MUS/MUS-ADPSVFMI.jpg,5,MUS,1654,7,1,7,0.9614919,0.7871728,1.0,0.691692,2.8675818
/content/Dataset/BACK/BACK-NNACNSGK.jpg,1,BACK,1655,1,0,2,0.37785876,0.7143574,1.0,0.054971777,1.4884049
/content/Dataset/MUS/MUS-QAGNWTIE.jpg,5,MUS,1656,5,0,7,0.9301768,0.81534487,1.0,0.64310336,2.7218792
/content/Dataset/NORM/NORM-WDLSLMRN.jpg,6,NORM,1657,6,0,8,0.9633195,0.8452793,1.0,0.6361655,2.7890375
/content/Dataset/TUM/TUM-WVCKIPPV.jpg,8,TUM,1658,8,0,6,0.98485214,0.7890661,1.0,0.6900878,2.9927027
/content/Dataset/NORM/NORM-LGYLMNTD.jpg,6,NORM,1659,6,0,8,0.9722829,0.77675474,1.0,0.68398756,3.002678
/content/Dataset/LYM/LYM-VMYGEWTE.jpg,3,LYM,1660,3,0,4,1.0527662,0.814839,0.9811372,0.7106625,3.2088501
/content/Dataset/DEB/DEB-VEERNRTY.jpg,2,DEB,1661,2,0,3,1.0173002,0.79024225,1.0,0.6879489,3.180354
/content/Dataset/MUS/MUS-CIHSSWPV.jpg,5,MUS,1662,7,1,7,0.9653437,0.7950967,1.0,0.6906303,2.8549523
/content/Dataset/STR/STR-TGHNFPWL.jpg,7,STR,1663,7,0,5,0.92305654,0.76838976,1.0,0.6596229,2.8428614
/content/Dataset/BACK/BACK-FWVLTWWW.jpg,1,BACK,1664,1,0,3,1.0659791,0.81014293,1.0,0.70392376,3.3014367
/content/Dataset/MUS/MUS-NMFKCINH.jpg,5,MUS,1665,5,0,7,0.95483416,0.77620196,1.0,0.69184065,2.882293
/content/Dataset/NORM/NORM-RCTFWQEE.jpg,6,NORM,1666,4,1,4,1.0170765,0.80713296,0.980778,0.6829432,3.1415737
/content/Dataset/STR/STR-PGYLMGQR.jpg,7,STR,1667,7,0,5,0.9248099,0.777285,1.0,0.6560161,2.822428
/content/Dataset/BACK/BACK-LRTWFSDS.jpg,1,BACK,1668,1,0,3,1.066731,0.81053877,1.0,0.7044128,3.3018887
/content/Dataset/ADI/ADI-CGQSGDQN.jpg,0,ADI,1669,0,0,2,1.0910606,0.82111263,1.0,0.7220369,3.3211856
/content/Dataset/ADI/ADI-DFQHGWGD.jpg,0,ADI,1670,0,0,5,1.1000601,0.8317261,1.0,0.72200996,3.315365
/content/Dataset/BACK/BACK-NVKNGRFC.jpg,1,BACK,1671,1,0,3,1.0656432,0.8091873,1.0,0.70425916,3.3034713
/content/Dataset/MUC/MUC-ASDCDTEV.jpg,4,MUC,1672,4,0,7,0.99246854,0.7942743,0.9985362,0.6796298,3.0470288
/content/Dataset/STR/STR-WFWLEACE.jpg,7,STR,1673,7,0,5,0.9005892,0.84651256,1.0,0.59698826,2.577213
/content/Dataset/BACK/BACK-MDLCLTFD.jpg,1,BACK,1674,2,1,2,1.082285,0.832759,1.0,0.69820553,3.2949
/content/Dataset/LYM/LYM-NNRYLVSW.jpg,3,LYM,1675,2,1,2,1.054044,0.8266653,1.0,0.70346624,3.147262
/content/Dataset/MUS/MUS-AWRAQDTE.jpg,5,MUS,1676,5,0,7,0.95864344,0.7819598,1.0,0.6920704,2.8752987
/content/Dataset/NORM/NORM-PYCTYHHS.jpg,6,NORM,1677,6,0,8,0.98303306,0.798311,1.0,0.6811999,2.9664354
/content/Dataset/MUS/MUS-AQDASDTW.jpg,5,MUS,1678,5,0,7,0.95495075,0.7779015,1.0,0.6908277,2.8780334
/content/Dataset/MUS/MUS-STTQIPRA.jpg,5,MUS,1679,7,1,7,0.96606684,0.8035753,1.0,0.68608063,2.8340266
/content/Dataset/TUM/TUM-TCIDEDKG.jpg,8,TUM,1680,6,1,6,0.9896352,0.83030504,1.0,0.6700447,2.8883843
/content/Dataset/MUC/MUC-MLYPAFMT.jpg,4,MUC,1681,4,0,3,1.0163331,0.7910337,1.0,0.67911124,3.201941
/content/Dataset/STR/STR-QWGPHYTK.jpg,7,STR,1682,7,0,5,0.9218773,0.76577276,1.0,0.66007876,2.8471353
/content/Dataset/MUC/MUC-PGLGIMNC.jpg,4,MUC,1683,4,0,3,1.0173349,0.7920223,1.0,0.67948115,3.2012534
/content/Dataset/ADI/ADI-AANCAVPI.jpg,0,ADI,1684,3,1,3,1.1023903,0.8212086,1.0,0.7221987,3.3862092
/content/Dataset/DEB/DEB-YQIDAILY.jpg,2,DEB,1685,2,0,7,1.0094267,0.81078136,0.9471277,0.6864224,3.124455
/content/Dataset/ADI/ADI-EQWHIPDH.jpg,0,ADI,1686,0,0,4,1.0854999,0.8237559,1.0,0.72242796,3.27342
/content/Dataset/LYM/LYM-QLELMPKC.jpg,3,LYM,1687,3,0,2,1.0468585,0.8048639,1.0,0.71056426,3.1947637
/content/Dataset/MUC/MUC-STAPVKDL.jpg,4,MUC,1688,8,1,8,1.0323352,0.83178294,1.0,0.6525746,3.1776412
/content/Dataset/ADI/ADI-GAWMTLAY.jpg,0,ADI,1689,0,0,4,1.0852754,0.8233998,1.0,0.7224519,3.2739615
/content/Dataset/STR/STR-SKCWRSGI.jpg,7,STR,1690,5,1,5,0.9298588,0.7828934,1.0,0.65807134,2.8181639
/content/Dataset/STR/STR-RITAQCRM.jpg,7,STR,1691,7,0,5,0.92728215,0.77597,1.0,0.65956855,2.831218
/content/Dataset/STR/STR-NFDHGDFV.jpg,7,STR,1692,2,1,2,0.9884619,0.8090394,0.97949183,0.6502066,3.0822985
/content/Dataset/TUM/TUM-YSVLEHPR.jpg,8,TUM,1693,8,0,6,0.9810959,0.78301585,1.0,0.6901924,3.00113
/content/Dataset/NORM/NORM-TNHTLDTY.jpg,6,NORM,1694,6,0,4,0.99749947,0.8076108,0.90989923,0.6840915,3.144548
/content/Dataset/MUC/MUC-VTVQENVP.jpg,4,MUC,1695,4,0,3,1.0175774,0.79245365,1.0,0.679468,3.2004273
/content/Dataset/TUM/TUM-QIDMKVMC.jpg,8,TUM,1696,8,0,6,0.98510647,0.787696,1.0,0.6912564,2.9970653
/content/Dataset/NORM/NORM-NGGTQMAG.jpg,6,NORM,1697,6,0,8,0.9756371,0.7828295,1.0,0.6834235,2.993378
/content/Dataset/LYM/LYM-SQHNMKSC.jpg,3,LYM,1698,4,1,4,1.0593112,0.81593686,1.0,0.7107114,3.20717
/content/Dataset/TUM/TUM-YRSNLTIA.jpg,8,TUM,1699,6,1,6,0.986045,0.7897775,1.0,0.69087225,2.9933271
/content/Dataset/LYM/LYM-EMSTHTVW.jpg,3,LYM,1700,3,0,4,1.0496565,0.8144193,0.97065413,0.71104336,3.2103796
/content/Dataset/MUC/MUC-TVGSQTEI.jpg,4,MUC,1701,4,0,3,1.0160351,0.7913004,1.0,0.6786776,3.2002993
/content/Dataset/NORM/NORM-MILDQLMY.jpg,6,NORM,1702,6,0,4,0.9961368,0.8054187,0.91028804,0.6841195,3.1473472
/content/Dataset/BACK/BACK-CPCYVNAH.jpg,1,BACK,1703,1,0,5,1.0639373,0.8246451,0.9640413,0.7041809,3.2748039
/content/Dataset/STR/STR-QCHLPRQK.jpg,7,STR,1704,7,0,5,0.825018,0.8769919,1.0,0.5186373,2.3100057
/content/Dataset/DEB/DEB-SPEAALPR.jpg,2,DEB,1705,5,1,5,1.0456716,0.8248089,0.9895568,0.68178844,3.2036195
/content/Dataset/STR/STR-RRSDNKWG.jpg,7,STR,1706,4,1,4,0.9741975,0.8039848,1.0,0.6503686,2.9910462
/content/Dataset/DEB/DEB-YAGQKWLD.jpg,2,DEB,1707,3,1,3,1.0198721,0.79756886,1.0,0.68573123,3.1644998
/content/Dataset/MUC/MUC-WPGHWRYR.jpg,4,MUC,1708,4,0,7,0.9923174,0.79504263,1.0,0.6786278,3.0432436
/content/Dataset/MUC/MUC-QHIMRNSE.jpg,4,MUC,1709,6,1,6,1.0184835,0.8064705,1.0,0.67800033,3.1372855
/content/Dataset/STR/STR-MLVQEISY.jpg,7,STR,1710,7,0,5,0.92771316,0.77605206,1.0,0.6599388,2.8320808
/content/Dataset/BACK/BACK-NPHQYKII.jpg,1,BACK,1711,1,0,3,1.0662428,0.809785,1.0,0.7044494,3.3030179
/content/Dataset/DEB/DEB-TSSNTRYS.jpg,2,DEB,1712,3,1,3,1.019303,0.79466534,1.0,0.6870351,3.171874
/content/Dataset/DEB/DEB-VCTTNPPC.jpg,2,DEB,1713,2,0,3,1.0154908,0.7919568,1.0,0.68494004,3.1712768
/content/Dataset/MUS/MUS-PHLTYSWI.jpg,5,MUS,1714,0,1,0,1.0614321,0.8177275,1.0,0.68634987,3.298186
/content/Dataset/NORM/NORM-TEGLRCIQ.jpg,6,NORM,1715,6,0,4,0.99931,0.8072301,0.9164202,0.6842266,3.1452587
/content/Dataset/NORM/NORM-QSPSYAMI.jpg,6,NORM,1716,4,1,4,1.0134739,0.80661076,0.9698249,0.68293965,3.1424003
/content/Dataset/LYM/LYM-NFGFCSHM.jpg,3,LYM,1717,3,0,2,1.0489923,0.8111825,1.0,0.70857304,3.1807585
/content/Dataset/MUS/MUS-PGTWQCCK.jpg,5,MUS,1718,7,1,7,0.9671562,0.8160615,1.0,0.6797578,2.8031309
/content/Dataset/MUC/MUC-WDISHLGI.jpg,4,MUC,1719,4,0,3,1.016427,0.7913667,1.0,0.67900723,3.201085
/content/Dataset/BACK/BACK-NMHKQWST.jpg,1,BACK,1720,0,1,0,1.0790809,0.82026523,1.0,0.7013793,3.332355
/content/Dataset/DEB/DEB-RQAAQLHY.jpg,2,DEB,1721,2,0,3,1.0178795,0.7918911,1.0,0.6874306,3.1768284
/content/Dataset/DEB/DEB-TATSGTNQ.jpg,2,DEB,1722,2,0,3,1.0192194,0.79359794,1.0,0.68768543,3.1747322
/content/Dataset/MUS/MUS-CAFTRNKC.jpg,5,MUS,1723,5,0,7,0.95619833,0.7797034,1.0,0.6909282,2.8760688
/content/Dataset/MUC/MUC-YHDPFRIE.jpg,4,MUC,1724,6,1,6,1.0195298,0.8100763,1.0,0.67675763,3.1291287
/content/Dataset/MUS/MUS-ANHEQFIY.jpg,5,MUS,1725,5,0,7,0.9560762,0.77772796,1.0,0.69215393,2.8809261
/content/Dataset/MUC/MUC-WKLVNFGY.jpg,4,MUC,1726,4,0,7,0.992419,0.7952581,1.0,0.67854273,3.0430295
/content/Dataset/MUC/MUC-SPCDQASF.jpg,4,MUC,1727,4,0,3,1.0170949,0.7919252,1.0,0.67928344,3.2010605
/content/Dataset/LYM/LYM-QSVVIENV.jpg,3,LYM,1728,4,1,4,1.0579709,0.8148075,1.0,0.7101398,3.2074811
/content/Dataset/DEB/DEB-VVFERIRS.jpg,2,DEB,1729,2,0,8,0.9800873,0.87471807,1.0,0.591789,2.8928246
/content/Dataset/NORM/NORM-QLKASDHV.jpg,6,NORM,1730,6,0,4,0.99400586,0.8588941,1.0,0.62740004,2.9203007
/content/Dataset/NORM/NORM-VQSHVPRS.jpg,6,NORM,1731,6,0,8,0.97489405,0.780693,1.0,0.684098,2.9975483
/content/Dataset/ADI/ADI-DIQQVKTE.jpg,0,ADI,1732,0,0,4,1.0850482,0.8231095,1.0,0.7224251,3.2743163
/content/Dataset/TUM/TUM-SHCFPTPL.jpg,8,TUM,1733,8,0,6,0.984032,0.7865457,1.0,0.6909074,2.99785
/content/Dataset/LYM/LYM-ENGRGCNS.jpg,3,LYM,1734,3,0,2,1.0477724,0.8056327,1.0,0.7109524,3.1945865
/content/Dataset/BACK/BACK-IMWGAHCI.jpg,1,BACK,1735,0,1,0,1.0755093,0.810786,1.0,0.7041902,3.3533041
/content/Dataset/BACK/BACK-KNDMNWSD.jpg,1,BACK,1736,1,0,3,1.0658078,0.8095591,1.0,0.7041568,3.302775
/content/Dataset/ADI/ADI-GLCKFFHH.jpg,0,ADI,1737,3,1,3,1.1024921,0.8215837,1.0,0.72201055,3.3854096
/content/Dataset/DEB/DEB-NYNNMAQV.jpg,2,DEB,1738,2,0,3,1.0170628,0.7915106,1.0,0.6868523,3.1761022
/content/Dataset/NORM/NORM-LPKSLNDV.jpg,6,NORM,1739,4,1,4,1.0243872,0.83225465,1.0,0.6690953,3.0719745
/content/Dataset/BACK/BACK-NQFVNQEE.jpg,1,BACK,1740,1,0,3,1.0660762,0.8100636,1.0,0.7040696,3.3019059
/content/Dataset/ADI/ADI-ILGYMTMD.jpg,0,ADI,1741,0,0,5,1.1014585,0.83368367,1.0,0.7220887,3.312501
/content/Dataset/LYM/LYM-QHRGTAWF.jpg,3,LYM,1742,3,0,2,1.0502508,0.8114953,1.0,0.7095099,3.1830182
/content/Dataset/MUS/MUS-RHIRCWRM.jpg,5,MUS,1743,7,1,7,0.9673016,0.80328226,1.0,0.6875741,2.837377
/content/Dataset/ADI/ADI-FCNVGGLT.jpg,0,ADI,1744,0,0,3,1.1018682,0.82119775,1.0,0.72168195,3.3851445
/content/Dataset/MUC/MUC-NFDIQTDP.jpg,4,MUC,1745,0,1,0,1.0318234,0.80089664,1.0,0.67758083,3.246396
/content/Dataset/ADI/ADI-FMVKQDVF.jpg,0,ADI,1746,0,0,5,1.095254,0.8308108,0.9861805,0.7222078,3.3169892
/content/Dataset/STR/STR-PDMFMRAL.jpg,7,STR,1747,7,0,5,0.925565,0.78392506,1.0,0.6528544,2.8059163
/content/Dataset/MUS/MUS-VHHNCFSE.jpg,5,MUS,1748,5,0,7,0.954711,0.77659327,1.0,0.69147086,2.8809085
/content/Dataset/STR/STR-TEFLLAFP.jpg,7,STR,1749,7,0,5,0.92284846,0.76847434,1.0,0.6593763,2.8420668
/content/Dataset/MUC/MUC-VYEFPCIW.jpg,4,MUC,1750,4,0,3,1.0145681,0.7913004,1.0,0.6772562,3.1966982
/content/Dataset/MUC/MUC-KGYLSIMC.jpg,4,MUC,1751,4,0,3,1.0162777,0.7913028,1.0,0.6788788,3.2010026
/content/Dataset/DEB/DEB-QNRQMSCI.jpg,2,DEB,1752,2,0,3,1.0168389,0.79112875,1.0,0.68690777,3.1766179
/content/Dataset/NORM/NORM-RPGMLQRF.jpg,6,NORM,1753,4,1,4,1.0139524,0.8076701,0.9665158,0.68367624,3.1428304
/content/Dataset/DEB/DEB-THRLRTRT.jpg,2,DEB,1754,2,0,3,1.018382,0.79332125,1.0,0.6869979,3.173724
/content/Dataset/NORM/NORM-LERYKWPF.jpg,6,NORM,1755,6,0,8,0.97401744,0.7792486,1.0,0.6841281,2.9996545
/content/Dataset/DEB/DEB-QPTNQDAD.jpg,2,DEB,1756,2,0,3,1.0178615,0.7913771,1.0,0.68778014,3.1782136
/content/Dataset/NORM/NORM-MARKYYFD.jpg,6,NORM,1757,6,0,4,0.99763894,0.807233,0.9119564,0.68385947,3.1445515
/content/Dataset/BACK/BACK-KTGGGQCH.jpg,1,BACK,1758,1,0,3,1.0656792,0.8093985,1.0,0.7041404,3.30296
/content/Dataset/ADI/ADI-FPMSCHQT.jpg,0,ADI,1759,3,1,3,1.1024396,0.82126665,1.0,0.7221822,3.386235
/content/Dataset/DEB/DEB-QKMITKWQ.jpg,2,DEB,1760,3,1,3,1.0199457,0.79486823,1.0,0.68757254,3.1726613
/content/Dataset/ADI/ADI-DSNSHEGY.jpg,0,ADI,1761,0,0,2,1.0917069,0.82198477,1.0,0.72207904,3.3199995
/content/Dataset/MUS/MUS-QKESTRAS.jpg,5,MUS,1762,7,1,7,0.96600616,0.8022423,1.0,0.6868828,2.8372998
/content/Dataset/LYM/LYM-ADYSQHMP.jpg,3,LYM,1763,4,1,4,1.0586538,0.81574315,0.99780506,0.7108061,3.207953
/content/Dataset/TUM/TUM-TYTDAHVK.jpg,8,TUM,1764,8,0,6,0.9852014,0.7887218,1.0,0.6906866,2.9944017
/content/Dataset/BACK/BACK-INTMREYA.jpg,1,BACK,1765,1,0,0,1.0745621,0.8093209,1.0,0.70423955,3.355682
/content/Dataset/ADI/ADI-AWENKMSP.jpg,0,ADI,1766,0,0,3,1.0992763,0.82109255,0.9907656,0.72208446,3.3862607
/content/Dataset/ADI/ADI-DEPQMWQP.jpg,0,ADI,1767,0,0,5,1.0937226,0.8300022,0.9830553,0.72223425,3.3181417
/content/Dataset/LYM/LYM-KDVKYVCK.jpg,3,LYM,1768,3,0,2,1.0470328,0.80455375,1.0,0.7109405,3.1960816
/content/Dataset/MUC/MUC-YFMMGSFW.jpg,4,MUC,1769,4,0,3,1.0172653,0.7926312,1.0,0.67901057,3.1992693
/content/Dataset/STR/STR-PSPMMPWK.jpg,7,STR,1770,7,0,5,0.9265018,0.7734728,1.0,0.66019523,2.8365467
/content/Dataset/BACK/BACK-IGLLCYTH.jpg,1,BACK,1771,1,0,3,1.0662491,0.80989337,1.0,0.70438695,3.30269
/content/Dataset/LYM/LYM-MMDMMDMR.jpg,3,LYM,1772,4,1,4,1.053755,0.81502026,0.9826954,0.7110388,3.2094886
/content/Dataset/BACK/BACK-LSFTSGSV.jpg,1,BACK,1773,0,1,0,1.0755548,0.8107526,1.0,0.70426,3.3535006
/content/Dataset/TUM/TUM-THSCMWVN.jpg,8,TUM,1774,8,0,6,0.9594177,0.85780144,1.0,0.6282067,2.740375
/content/Dataset/MUS/MUS-NRIRTDSE.jpg,5,MUS,1775,5,0,7,0.95343506,0.7797789,1.0,0.6880295,2.8695343
/content/Dataset/STR/STR-NVTEARTY.jpg,7,STR,1776,7,0,5,0.9197448,0.76289165,1.0,0.65956086,2.8503556
/content/Dataset/MUC/MUC-QTMCCWPV.jpg,4,MUC,1777,6,1,6,1.0183089,0.8051411,1.0,0.67864674,3.140874
/content/Dataset/LYM/LYM-VACRYKPI.jpg,3,LYM,1778,3,0,2,1.0476501,0.80555576,1.0,0.71089303,3.1944993
/content/Dataset/TUM/TUM-QYWGMRQI.jpg,8,TUM,1779,8,0,6,0.9848313,0.7876346,1.0,0.6910014,2.9966564
/content/Dataset/MUC/MUC-NTEGQIAF.jpg,4,MUC,1780,4,0,3,1.017009,0.7931603,1.0,0.6784595,3.196899
/content/Dataset/LYM/LYM-VKIPLEQN.jpg,3,LYM,1781,3,0,4,1.052763,0.81469876,0.9810175,0.71078306,3.2093608
/content/Dataset/MUC/MUC-QKWCLQTE.jpg,4,MUC,1782,1,1,1,1.0263557,0.8003588,0.97802824,0.6784558,3.253289
/content/Dataset/STR/STR-QRQLKGAD.jpg,7,STR,1783,7,0,5,0.48366976,0.84874845,1.0,0.21996987,1.4458135
/content/Dataset/MUC/MUC-VSYYEEKF.jpg,4,MUC,1784,4,0,3,1.0166097,0.7914438,1.0,0.67914593,3.2012572
/content/Dataset/LYM/LYM-TLKGGQHK.jpg,3,LYM,1785,3,0,2,1.0481185,0.80646056,1.0,0.71072096,3.193017
/content/Dataset/NORM/NORM-PGYFCSFP.jpg,6,NORM,1786,6,0,4,0.999581,0.8057791,0.9233823,0.68340516,3.145127
/content/Dataset/STR/STR-YFYPDGNQ.jpg,7,STR,1787,7,0,6,0.8361653,0.78640777,1.0,0.49233317,2.7976165
/content/Dataset/TUM/TUM-SKTSFMTV.jpg,8,TUM,1788,8,0,6,0.9834963,0.78591585,1.0,0.6907643,2.9984193
/content/Dataset/ADI/ADI-IHYAFMQQ.jpg,0,ADI,1789,0,0,5,1.0984615,0.83139205,1.0,0.72080094,3.3124323
/content/Dataset/ADI/ADI-IAWRHYVP.jpg,0,ADI,1790,0,0,2,1.0913287,0.8214653,1.0,0.7220607,3.3207204
/content/Dataset/TUM/TUM-TDEGIHRE.jpg,8,TUM,1791,8,0,6,0.983437,0.7858196,1.0,0.6907634,2.9985647
/content/Dataset/MUC/MUC-SQEPWWRH.jpg,4,MUC,1792,4,0,7,0.99347275,0.79583305,1.0,0.6792653,3.0437167
/content/Dataset/LYM/LYM-PQEQVCYK.jpg,3,LYM,1793,3,0,4,1.0510448,0.81474453,0.9743342,0.711088,3.2099743
/content/Dataset/TUM/TUM-RSFRLEHW.jpg,8,TUM,1794,8,0,6,0.98417366,0.786775,1.0,0.6909307,2.9974375
/content/Dataset/LYM/LYM-ALWKVHGC.jpg,3,LYM,1795,3,0,2,1.0242933,0.8654071,1.0,0.65480024,2.9628487
/content/Dataset/LYM/LYM-QADFSPWA.jpg,3,LYM,1796,3,0,2,1.048877,0.8077033,1.0,0.71064794,3.1910727
/content/Dataset/NORM/NORM-AGIKSVFD.jpg,6,NORM,1797,4,1,4,1.0064021,0.8093668,0.9377517,0.68350816,3.1406791
/content/Dataset/ADI/ADI-CGSAGNYP.jpg,0,ADI,1798,0,0,4,1.0847617,0.82308793,1.0,0.7221597,3.2737496
/content/Dataset/ADI/ADI-GVGLSGCA.jpg,0,ADI,1799,0,0,4,1.0850223,0.8236367,1.0,0.72205,3.2726912
/content/Dataset/ADI/ADI-HHNKEKAS.jpg,0,ADI,1800,3,1,3,1.1026133,0.8215259,1.0,0.722182,3.3858016
/content/Dataset/MUS/MUS-PCDLGAYE.jpg,5,MUS,1801,5,0,7,0.41140988,0.79915714,1.0,0.15535283,1.3128558
/content/Dataset/DEB/DEB-YIIEGYSC.jpg,2,DEB,1802,2,0,3,1.0184922,0.792745,1.0,0.6875,3.1756475
/content/Dataset/MUC/MUC-VMTHDNNM.jpg,4,MUC,1803,4,0,7,0.996575,0.8206215,1.0,0.6674301,2.9794934
/content/Dataset/DEB/DEB-VETMAHHM.jpg,2,DEB,1804,2,0,3,1.0162394,0.7897339,1.0,0.68719184,3.179504
